output_idx,MAE,RMSE,R2
0,0.003866174974269837,0.00882520279459439,0.7425905239024452
1,0.006797481076941394,0.013321868288571626,0.8884022422317633
2,0.011366259634401696,0.018597356502949147,0.9393273149272862
3,0.01837205932312368,0.026988661645056283,0.9725453653149936
4,0.02874278201834331,0.03850558704738056,0.9896206772588881
5,0.047481990752978674,0.06217349737966432,0.9927772039997095
6,0.06305144179205781,0.08237775955738467,0.9939578745119239
7,0.08678364304289482,0.11384552419764199,0.9907843330538464
8,0.09892103932890446,0.128385127738092,0.9852281342077945
9,0.12476032994905668,0.1591646785673914,0.978133296420249
10,0.1424762836006249,0.18126859066065504,0.9709589719375308
11,0.15322133006770158,0.19462865063883586,0.9656059546887006
12,0.1644955606253152,0.2088489008243645,0.9577188373775686
13,0.18646261741901834,0.2362369718863956,0.9424082301096465
14,0.21960372506136813,0.27609867071561794,0.9022107870608824
15,0.2648869809621768,0.33712034081937364,0.8137237853138668
16,0.3226405037264604,0.44454478541749703,0.6506998102930353
17,0.4504398430477415,0.7727144604444313,0.3606412458168758
18,0.7388368139066395,1.4117957500121812,0.1851660027166515
19,1.0399039697740846,1.9638321271073218,0.14964944084945078
20,1.1443072037814943,2.211877033696305,0.19253071715862924
21,1.2523101073933594,2.401053012580555,0.23722814169694964
22,1.4153567303029055,2.68873890335518,0.2690470061653412
23,1.5722905940142384,2.9138282597220346,0.31087590994427045
24,1.7345301040315997,3.2078018811533453,0.3787526239807453
25,1.8705129693095,3.4431548639222513,0.4495714081951802
26,2.0211380850699086,3.682572387129664,0.5062914698631398
27,2.1951234237039725,3.9600956540653223,0.5542402037715698
28,2.403217278167245,4.311311501042417,0.5965042525429323
29,2.6626941288905717,4.793184203999345,0.6287423776688301
30,2.9808899948453216,5.403570868838993,0.645505997959458
31,3.317681375210921,6.107511063688265,0.6569142020613125
32,3.6706306767223267,6.820569681010627,0.660639027196186
33,4.038899612941596,7.5267560099239015,0.6579820120660207
34,4.433161140517012,8.277959848036717,0.6474199393709708
35,4.823777398340373,8.95331927848398,0.635061738162663
36,5.1935784825685944,9.548479202637791,0.6158956115122484
37,5.524019525261354,9.999192768008683,0.5928918741059331
38,5.788858925600475,10.310233977591784,0.5676248721874823
39,5.989455904752318,10.457025624717849,0.5363343819533934
40,6.103951300317644,10.418892393190804,0.5078698592539936
41,6.151228413001662,10.230481341295443,0.4814090658824836
42,6.208870624677246,10.049506599072418,0.45231605231989186
43,6.254375972283959,9.847549667184264,0.43043939175420687
44,6.268870347233183,9.6394582196799,0.41286809243033334
45,6.226776723331664,9.348821419352612,0.39819895235971803
46,6.054364515649294,8.934985337395354,0.385538376793527
47,5.777148351776444,8.416222226479617,0.37075553937565653
48,5.43762266129406,7.855793314857375,0.3519925908207724
49,5.009526910716447,7.212383380591915,0.34851343537603935
50,4.607831100307074,6.618287396349005,0.34747620999547796
51,4.244757661397286,6.091942554565612,0.3470722005456761
52,3.940712652436251,5.67159565204057,0.3451449911988452
53,3.687941129511677,5.346539343671644,0.3414281116971401
54,3.483773246598634,5.105466554489486,0.3353384830861443
55,3.326541757845405,4.94669150065271,0.3301347090582654
56,3.240826347094884,4.888492710764999,0.3356957062051245
57,3.2252394124560815,4.899180697681499,0.35233742826220515
58,3.3626053977833106,5.092972603927869,0.3932174116210354
59,3.8725911944831153,5.745854577889222,0.5958164740029621
60,2.7649753713080723e-05,3.163796586989824e-05,-inf
61,1.2111965901124178e-05,1.5251753496520256e-05,-inf
62,2.5716394565426335e-06,3.014106989251168e-06,-inf
63,0.00020356866169973017,0.00024077013459052738,-inf
64,0.00012182740929938553,0.0001389288704768573,-inf
65,8.466126873737688e-05,9.318228586240977e-05,-inf
66,0.00033654285840411667,0.00040582535541384664,-inf
67,0.0013649895145514447,0.0015566605304361042,-inf
68,0.004406504297498716,0.005131068696114853,-inf
69,0.000606123534113122,0.0007075642335243826,-inf
70,0.0006716500587498495,0.0007715305513458099,-inf
71,0.001246185855563111,0.0014351552352175015,-inf
72,0.002677186027690966,0.0031134696420352295,-587345.9739176459
73,0.0030428067416536073,0.003519129327059393,-163267.41373751234
74,0.003990175554498936,0.004857987661908777,-30746.427492980856
75,0.009608440259639342,0.012919714561708538,-39402.72936936634
76,0.0073199352146136225,0.010386614909641321,-6162.417669500567
77,0.015458635652451702,0.01994362545641828,-917.5308985315525
78,0.025037855770268822,0.03221610261440263,-127.13000486937536
79,0.015700815417481636,0.030732114497985658,-8.0019503735202
80,0.028402237188528967,0.06212506972244323,-0.9663341672727329
81,0.07809518280989533,0.14522272948798245,-2.3071524289517726
82,0.1421744050896078,0.2921545469880464,-1.5162072285808013
83,0.26549165870776376,0.5276356431680302,-2.129194866979753
84,0.44554271636640763,0.8539346730836902,-2.784406397455165
85,0.6822600404731686,1.2684230670255594,-3.1986594259867314
86,0.9069949663777338,1.7061382036668504,-2.283152880299996
87,1.129075367683052,2.1689838088686555,-1.166195148151121
88,1.357261537691339,2.688182729058644,-0.14193598084989248
89,1.6525439735837815,3.3044152639972277,0.24297903913074412
90,2.0238266229276745,4.070952983315229,0.3756058160821582
91,2.459043529428227,4.98825000540436,0.4535676663045982
92,2.9717667622530057,6.061725225300802,0.48334766285243785
93,3.571257278142346,7.280158139299338,0.4787740071868776
94,4.297653007782138,8.718072351205675,0.4528261038525117
95,5.126155600209041,10.283528314249233,0.4112943946277201
96,6.049524360748758,12.01700836665888,0.39241999764164587
97,7.020452854373691,13.682930648057203,0.371319741277613
98,8.043058197197988,15.374092622521472,0.33853804014355227
99,9.113253836802944,16.99006165182324,0.3028859162104304
100,10.169611115746603,18.514907597513666,0.27776317034449743
101,11.108581243882641,19.610577500758264,0.258331900280892
102,11.98851352716325,20.58371504630681,0.23834788586427305
103,12.782998507769781,21.182059778539976,0.22907178373574721
104,13.445738282990357,21.66355230981367,0.22418388483952234
105,13.935697213608334,21.77969979865702,0.2218104888080605
106,14.110947511334858,21.54716117383097,0.2131446754468053
107,13.918798948319036,20.857253759179766,0.2098332557560408
108,13.560471953736352,19.94536245885926,0.1744946230037491
109,12.854102874099375,18.68946821559063,0.19487615767196428
110,12.07257496153737,17.407029597544536,0.23308528727055725
111,11.392962647229055,16.293059767822395,0.24865278138169747
112,10.795251568245254,15.366375170158113,0.2661933598485115
113,10.256745641873422,14.55537842719122,0.28081994029570073
114,9.651180686436343,13.708830219072027,0.28528081760027896
115,8.941879198437245,12.758278357931887,0.27584077180965505
116,8.116243848960233,11.6715945963429,0.27467551201212653
117,7.286922857828837,10.523665184709378,0.29298827211901496
118,6.686970248397828,9.668006546414937,0.327688840750984
119,6.122701593832761,8.934629588560787,0.36146419439965943
120,13.254376506607079,25.556767253101707,0.9837721258921603
121,5.368773788287215,7.110869688051135,0.9240134425108014
122,3.3454344537708702,5.427592799702626,-inf
123,35.49610219020175,70.62224738063784,-156.29444795252812
124,8.432788822440656,17.537756731429358,0.9586944772211229
125,10.93029216130146,22.238869411281144,0.9446341387526833
126,4.955090232393482,9.665972713623356,0.953277622767391
127,5.217560847234817,10.400165854981948,0.8589681541921403
