output_idx,MAE,RMSE,R2
0,0.0037630955392221155,0.008687913765673306,0.7516670256463494
1,0.006625774078885221,0.013110222623485907,0.8924256485107401
2,0.011573759557860335,0.018791104786894646,0.9384375271668904
3,0.017171260602726793,0.025349982754865847,0.9753034750072969
4,0.028472845709700257,0.038333740987391646,0.9896830898608037
5,0.0477678274872237,0.06258615006654465,0.9927510096394813
6,0.06295042426950838,0.08226180589015893,0.9938635014352206
7,0.08988735111332269,0.1178267771636487,0.9900842749650289
8,0.10355715724458327,0.1341207994830946,0.9839669090806585
9,0.13026323957500627,0.16576590821261275,0.9768411497743502
10,0.146959609720699,0.1867209043090924,0.9699853788460797
11,0.15571143419157554,0.19768294238355563,0.9653846362059045
12,0.16427569212946125,0.2087072450350357,0.9582548619513148
13,0.18494300307220815,0.234304031232505,0.9435494957683712
14,0.21628493472618512,0.27205499508748837,0.9056899335746268
15,0.2601037144544246,0.3313210130270796,0.8212506895097484
16,0.3092561568015127,0.4335158532566485,0.6701158654090796
17,0.4571695693657308,0.7767163250227661,0.35511410767872936
18,0.7395945369625512,1.4093003581933197,0.1870297126487087
19,1.032777167183367,1.9644787158926116,0.15337148290024724
20,1.142757390015258,2.212550148517456,0.19236478514651742
21,1.2493134804459962,2.398011773146138,0.24066327159497602
22,1.4113520139846416,2.676967350368106,0.27739908713096506
23,1.5715861446954174,2.909827754159664,0.3018105837852721
24,1.7487148779967283,3.219126219352738,0.3508285736358106
25,1.879188117321706,3.4437443077041068,0.42354449450153586
26,2.0036529333229116,3.649818840884643,0.5083489783699654
27,2.1738202543994753,3.923430749012281,0.5557753592482001
28,2.377062632841066,4.2878608774797735,0.5998042192299226
29,2.627838821997749,4.783751381906373,0.6342964985915479
30,2.943774770198728,5.402683827829196,0.6496132840798159
31,3.286260903599588,6.101741601687627,0.657074537317141
32,3.6425918719814887,6.800990605911076,0.6593357529677945
33,4.007291436484976,7.495376021900007,0.6572935500968297
34,4.411150799361462,8.250650849922565,0.6484932568145183
35,4.810922685901275,8.93673474619784,0.635413474280584
36,5.181904327270835,9.532600620251118,0.6166818580466438
37,5.5098322815087135,9.978862257903138,0.5951570431028305
38,5.7692684838588955,10.295287794243677,0.5686407812789054
39,5.960802711268177,10.421409727106372,0.5381230697497559
40,6.1065493339127634,10.409173097378707,0.5040846189407837
41,6.185211544745399,10.258741168644292,0.4722775476062802
42,6.215048948923861,10.053503647966098,0.450532691204673
43,6.232427731386889,9.848190269926425,0.4327312544310445
44,6.224850873508902,9.607624599123954,0.4202164776716258
45,6.175116669281937,9.313297254701789,0.40545321600831324
46,6.040359266253859,8.936119678363388,0.3867725404927942
47,5.757923876782161,8.414125655665638,0.3722357452916952
48,5.389819336736079,7.822343719340559,0.36072666830609296
49,4.983824099464833,7.198083792756274,0.3524923570591291
50,4.58831996914602,6.60567773813574,0.34984234892879007
51,4.225370887157103,6.072425418471497,0.35061891832338027
52,3.9196921702915577,5.649529008421112,0.349747890053997
53,3.654631672936096,5.313454403921432,0.3493529128566317
54,3.4567285923739797,5.0778939693043705,0.3427472371752683
55,3.3096990242239257,4.927386910129653,0.3353251457059471
56,3.2198810807989395,4.864921800139776,0.3425713365525094
57,3.205238110693768,4.880558715718806,0.3588070282014956
58,3.342708552503822,5.069821314170953,0.3994969841682126
59,3.852016074112678,5.742329505300254,0.5981220393139118
60,1.288303014007657e-05,1.5194282819853654e-05,-inf
61,3.6022082900207723e-05,4.234409848829771e-05,-inf
62,1.2497250400046723e-06,1.5412740543621098e-06,-inf
63,0.00013635611413972054,0.0001566920169504618,-inf
64,4.366161134238453e-05,5.0220760132112734e-05,-inf
65,5.29554300097295e-05,6.1716154966691e-05,-inf
66,5.424916155876968e-05,6.363642680003577e-05,-inf
67,3.4434600019323875e-05,4.151850096026563e-05,-inf
68,0.0027685318005782416,0.003258310191500052,-inf
69,0.00019566909198523558,0.00023242126900547611,-inf
70,0.005142849026076195,0.006128152243914185,-inf
71,0.00030848051705749136,0.00036012314862689324,-inf
72,0.00212862228080223,0.0024963638115945313,-408814.1220594986
