output_idx,MAE,RMSE,R2
0,0.0038780233627766086,0.008829478957894106,0.7427396575218412
1,0.006791132991275162,0.013313750718084808,0.8887730010640542
2,0.011340330738862127,0.018528402282090697,0.9398158866312499
3,0.017008534488183034,0.025010749459880244,0.9758642761271044
4,0.02863318583667711,0.038285804492123786,0.9896505210414438
5,0.045668526714129014,0.059660220555522996,0.9933487668550885
6,0.06629339406817515,0.08643680047556007,0.9932976224350348
7,0.09054941997331256,0.11839301837231238,0.9899401130129218
8,0.09894368586542462,0.12886415696568373,0.985304984431911
9,0.1226513058166168,0.1566597208303388,0.9797618796066639
10,0.13876794417032334,0.17654798909752442,0.9736810329855251
11,0.14692038135177865,0.1867381124195254,0.9695500728589561
12,0.154724633798376,0.19704300169573244,0.9630780317161823
13,0.17513224618732548,0.22239965032817288,0.9490630516723058
14,0.20901926134122362,0.26395207918288993,0.9102292803354577
15,0.25768547281270066,0.32813985241472615,0.8216826528381521
16,0.300720498764193,0.4216036923955893,0.6825146626258075
17,0.4409495643519557,0.7617351063303754,0.37992593800803576
18,0.7429588226752483,1.408726176247715,0.18622313495955903
19,1.0244479583901802,1.9585575938253712,0.16308847071745383
20,1.1443231156055342,2.2131038551087383,0.19733485054127853
21,1.2492609298182966,2.4023600571861965,0.23799754855001942
22,1.3990569576046472,2.6707928120719235,0.28934218797635836
23,1.5440786392511814,2.8860960155194952,0.34209749323197336
24,1.7292331274656767,3.195141786674108,0.3935081557066186
25,1.8904656276147709,3.449855042624384,0.447730316450835
26,2.0426966067267736,3.6928960831833018,0.5022970105813087
27,2.22018506262644,3.9804693461866747,0.5459771131099965
28,2.422927576599345,4.334939706210194,0.5905932665072502
29,2.6787379586686733,4.818934917981658,0.6257142483383361
30,3.0003235089925995,5.433148514728438,0.6364386224516299
31,3.3450730678288103,6.141252304319116,0.6439506479064386
32,3.7100201131017787,6.8542673669302685,0.6440084087970512
33,4.060006641845028,7.553643656595081,0.6496329899681713
34,4.450703113547745,8.29795612589879,0.6435349054600931
35,4.85596056846807,8.987285028671804,0.6307387387423687
36,5.230808926794441,9.57537935413447,0.613250540397829
37,5.570317955536875,10.037238536045088,0.5893546189595568
38,5.832475086605761,10.351434866129644,0.563060988205527
39,6.017798426686131,10.47953678640952,0.5332993289856124
40,6.122406504412379,10.423496688085676,0.5041411030482962
41,6.171550788463638,10.24481296226613,0.47534265701720013
42,6.223919644943925,10.059021711286698,0.4485680242607722
43,6.267143622708741,9.863513901268476,0.42850976198366425
44,6.296490414548093,9.665608483077106,0.41108409457851486
45,6.231824351027293,9.356591836780765,0.3966855716597695
46,6.062357430252878,8.944049679812785,0.3830452855621531
47,5.782300244656572,8.43375522781136,0.36602310539883615
48,5.4168551800294,7.846277995579214,0.3539996083784325
49,5.006161835451811,7.208780720918656,0.3478686295676874
50,4.611507642417901,6.622667099663818,0.3446136684601307
51,4.23917581005712,6.089625370525122,0.3467282339373701
52,3.9362707538945654,5.672578930704458,0.34444154986551423
53,3.685897683941686,5.347107096366266,0.340763052811693
54,3.48156699525212,5.10233528492621,0.3354770090581956
55,3.3318173000296043,4.9487847114857635,0.32871724506089545
56,3.2402382584121656,4.883078757059648,0.3370514955585526
57,3.225750464008709,4.898344791137174,0.3532543759996989
58,3.368009245310906,5.09850415566728,0.3929086945783413
59,3.896829369171576,5.7886584534062075,0.5909423696831514
60,5.044462746046206e-05,6.097584617251813e-05,-inf
61,4.3858806247509386e-06,4.95446013816253e-06,-inf
62,4.240381717088238e-05,5.050853585530618e-05,-inf
63,1.0778394959485872e-05,1.2926915029130445e-05,-inf
64,2.98486441756502e-05,3.096508366282449e-05,-inf
65,3.287069101498676e-05,3.518326139671676e-05,-inf
66,6.1065449103805215e-06,7.2806534986462905e-06,-inf
67,0.001403074062418558,0.0016455433814163798,-inf
68,0.00010026089070398194,0.00012431028382939093,-inf
69,0.0032145465699002663,0.0037447799506052683,-inf
70,0.0010666396207256966,0.001283590278994277,-inf
71,0.0001259351914148834,0.00016287802297378114,-inf
72,0.0028063838800134193,0.003440560286487456,-674562.6364691894
73,0.004030577632425093,0.004787466636891831,-255513.1554087641
74,0.0003160395849068365,0.00042237193532964544,-114.60430437272447
75,0.0018722660222520685,0.003535644429778096,-2330.3796217717304
76,0.008568942646526113,0.01137824386074531,-8374.253544743473
77,0.008694157264617306,0.011724751057590618,-219.98085979542535
78,0.008392671820747767,0.013985319020533682,-10.024435967580876
79,0.013514156783540973,0.0289869909706529,-5.097158637004333
80,0.03629980123520063,0.06867795101424216,-4.6898877883421335
81,0.07699664189231735,0.14772827733259344,-7.725172098483494
82,0.154370311628603,0.2965456803332807,-2.1142220774026375
83,0.2662253513422756,0.5268218355819548,-3.81034832470176
84,0.4443301912543853,0.8497951750515895,-3.3220745068972644
85,0.6576654686163014,1.2519073437767887,-3.031529762751419
86,0.8867273503166233,1.6916181104711008,-2.573882550792763
87,1.1267205250440584,2.165910505791835,-1.9355161552791345
88,1.383310843823244,2.7055993082420726,-1.2043844084777073
89,1.6882988591001045,3.3330560199838817,-0.4248138239902162
90,2.053454760735299,4.104654532502418,0.0967718902262172
91,2.4962485456958015,5.0239718260055914,0.3416071527945715
92,2.9971521044026868,6.091212634124731,0.42635117465652406
93,3.6069813104455157,7.321853203106559,0.4090840059767469
94,4.3367706529239465,8.766265122028388,0.40458431527362465
95,5.144841631632297,10.31732816577689,0.40841270543658315
96,6.0793656960394555,12.03965589283881,0.38154416226757215
97,7.048609750626995,13.69769164326207,0.36137035851138766
98,8.045689122641987,15.39324890503942,0.32404291392966456
99,9.089385256895932,16.997550384668838,0.2981501698752011
100,10.128510713994883,18.486709357333268,0.26786590453842823
101,11.087863056255832,19.628406560709227,0.2392191093526165
102,11.980703257701718,20.563460452430373,0.23455108878651632
103,12.730224552484179,21.15731726030637,0.23037928700335017
104,13.463647120086279,21.681751897262085,0.2141314313846642
105,13.888597713062666,21.769664198122282,0.22093065969915626
106,14.104622310376461,21.544815173975426,0.210662065941389
107,13.937963741027106,20.870085962511467,0.20660725987893044
108,13.48395036166373,19.89319807858347,0.21186141032037079
109,12.789998656448802,18.629488298976444,0.22296645275815521
110,12.073610948165898,17.407357153405368,0.23529113745671984
111,11.36774910999776,16.258437067388584,0.25181973601031227
112,10.803069287133688,15.377081465144569,0.26282166740370355
113,10.244188734850377,14.53353085718947,0.2823320941999066
114,9.626806736141747,13.673552630235136,0.2864571513021233
115,8.941428244392148,12.755234883549775,0.2730361386836957
116,8.10728102509456,11.67280078883229,0.27403277222015926
117,7.257673686866603,10.529295317076146,0.29122892929786165
118,6.637352161102439,9.648567930951154,0.32655472051610773
119,6.101448209298128,8.907216990388704,0.36553804650661076
120,13.169144281046249,25.30909197061764,0.9839497270257072
121,5.552016252350711,7.362184633943275,0.9205294204462565
122,3.526533235829369,5.53910897108639,-inf
123,35.98363119849843,71.15785194689515,-218.37476545698192
124,8.350492932238247,17.35448207704957,0.960225585899681
125,10.880347123908853,22.092124146021163,0.9456241344660413
126,4.9083357732258355,9.595036519581695,0.9540642359309947
