output_idx,MAE,RMSE,R2
0,0.003005375673971064,0.006449909193431237,0.8627663864925479
1,0.005666304658008387,0.011519026510675613,0.9186602423034458
2,0.01175372508430976,0.018923347553921516,0.9380536334980056
3,0.018242277137812037,0.02650390857275814,0.973538214666314
4,0.03200548038584194,0.04259891857167434,0.9872866964003935
5,0.045506069122672334,0.05978661277325065,0.9932244201094161
6,0.06705642743650778,0.08747738578209145,0.9929013206037224
7,0.09296730050094472,0.12177292813983864,0.9893944476635737
8,0.10046057819864307,0.13193445206314716,0.9844901322406554
9,0.12219073413954247,0.15876800882312167,0.9784066667827114
10,0.1395108836768173,0.18084869120579086,0.9705813941398197
11,0.15217320608604232,0.19665113101585743,0.9642951552508204
12,0.1699754344242208,0.21907081291620786,0.9531072597293506
13,0.19114715332725676,0.24481477061048498,0.9370741131690643
14,0.22024004391806198,0.27935203255168456,0.8987206001725037
15,0.2629378298069867,0.3369234412570636,0.8150977628953378
16,0.31175568107866475,0.43760961695264955,0.6627450061401784
17,0.4555010540765596,0.7750662856946375,0.35699348781173196
18,0.7527615978199572,1.420465028221005,0.16819402761901533
19,1.035406170354311,1.9655903840851965,0.15253120274610543
20,1.1713215801479029,2.2339575415943966,0.15936248788913995
21,1.2557208436888254,2.407482134029956,0.2209217476648008
22,1.4139623591255157,2.686592749214817,0.2466324382842546
23,1.5503912786022767,2.9039131109952376,0.3204702854262486
24,1.751912348372457,3.229720788444397,0.3577072970290149
25,1.9214972459819073,3.464234219890741,0.4093671805414319
26,2.073558394601804,3.6992539788648764,0.45882187646909345
27,2.238356164809882,3.9979115208261065,0.5103106994651522
28,2.4681797903358293,4.4122213585527765,0.5335674309133528
29,2.758943821805925,4.961210106786658,0.5664656178686004
30,3.0859686932199026,5.608793668703986,0.5904425992112486
31,3.450786112318776,6.351732121384901,0.6031220036835644
32,3.8297001490858364,7.094992548199465,0.5845174361291255
33,4.188729319067348,7.792090794145587,0.6149285279184715
34,4.568346779833114,8.543410509655544,0.6164762112211198
35,4.943605261103042,9.210114236103555,0.6094898322395096
36,5.332495555943548,9.814749399210324,0.5866271513537715
37,5.651385058926635,10.251933082460255,0.5667591496404838
38,5.9120861415988015,10.55702336803507,0.5392709589093059
39,6.079494174667925,10.658524530851379,0.5159004486205744
40,6.204058497802706,10.622860639598358,0.48515239064520327
41,6.282648111147651,10.454769502385902,0.4530573243163878
42,6.300355549631996,10.214989925745888,0.4335695694977204
43,6.326074420866665,9.99900026011413,0.4137912066593705
44,6.331713859125055,9.751736829591758,0.40083054778205146
45,6.268030329787126,9.444582791910335,0.38635517347067666
46,6.102196440907618,9.038944190481603,0.371496513132162
47,5.827639796911762,8.502789088826184,0.3562032690260552
48,5.490020626315861,7.910727982783679,0.3370293274446518
49,5.044865303030712,7.249124008308894,0.3369836594126096
50,4.615422098935022,6.623959451801464,0.3434980169750245
51,4.232227110774936,6.087699569195105,0.34567608353054985
52,3.9221896718574154,5.659420745799136,0.34473082657174575
53,3.653977611600786,5.314151481744009,0.3467296695166058
54,3.464646255924628,5.081142328330876,0.3388116154802314
55,3.3021082620898645,4.923045324477477,0.3359912460773671
56,3.209951896249617,4.860979393510541,0.34412379106871205
57,3.2187854472611375,4.9269054314303,0.3473168550001981
58,3.33395127640614,5.10904187554281,0.3929097384157802
59,3.9106585066683497,5.843692144917424,0.5844892259488889
60,3.172256779267047e-05,3.3893641797538334e-05,-inf
61,7.257745138555379e-05,7.564366590980037e-05,-inf
62,0.00011094757091610734,0.00011602716838345294,-inf
63,0.00017331502376166189,0.00018402939404034706,-inf
64,0.00029033881361719777,0.00030635913939634904,-inf
65,0.0002849298544994902,0.00031595795200689916,-inf
66,0.00021179291257103643,0.00025109741091016515,-inf
67,0.00035204549539493893,0.00043499218011618687,-inf
68,0.0015773377365150422,0.0016437984918431583,-inf
69,0.0007970281519718948,0.000983120999033838,-inf
70,0.00306788973000761,0.0033489609841753343,-inf
71,0.0011732470925091124,0.0014495602492371777,-inf
72,0.0014765353045084195,0.0018350436714304238,-254151.084924351
73,0.0033120688732685842,0.003994461974175178,-169159.6889244678
74,0.0020873332557455903,0.002647328971406892,-12357.525869051782
75,0.004145938373313176,0.006416349653830762,-6563.503356186801
76,0.0038411256033484263,0.006672991972812076,-1371.2772500955841
77,0.00249283674796716,0.005414791054989502,-25.28310888254452
78,0.005495311917731102,0.011535737643549747,-5.4394816995609645
79,0.015836588367906714,0.031089998491420284,-14.421320398491362
