0	0.049506	0.041097
1	0.041147	0.034690
2	0.034739	0.030513
3	0.030560	0.026633
4	0.026675	0.023154
5	0.023191	0.020069
6	0.020101	0.017603
7	0.017631	0.016039
8	0.016066	0.015082
9	0.015110	0.014252
10	0.014283	0.013735
11	0.013769	0.013450
12	0.013486	0.013124
13	0.013160	0.012608
14	0.012644	0.011882
15	0.011918	0.011120
16	0.011154	0.010458
17	0.010490	0.009886
18	0.009915	0.009405
19	0.009431	0.009040
20	0.009062	0.008760
21	0.008779	0.008523
22	0.008539	0.008268
23	0.008282	0.007967
24	0.007979	0.007677
25	0.007688	0.007443
26	0.007452	0.007278
27	0.007285	0.007165
28	0.007170	0.007073
29	0.007076	0.006990
30	0.006991	0.006923
31	0.006924	0.006863
32	0.006863	0.006774
33	0.006774	0.006654
34	0.006653	0.006538
35	0.006537	0.006455
36	0.006454	0.006397
37	0.006396	0.006351
38	0.006350	0.006315
39	0.006314	0.006282
40	0.006280	0.006246
41	0.006243	0.006207
42	0.006204	0.006168
43	0.006164	0.006130
44	0.006126	0.006096
45	0.006092	0.006065
46	0.006061	0.006037
47	0.006033	0.006007
48	0.006003	0.005979
49	0.005974	0.005950
50	0.005945	0.005921
51	0.005916	0.005897
52	0.005892	0.005877
53	0.005872	0.005857
54	0.005851	0.005835
55	0.005829	0.005815
56	0.005809	0.005796
57	0.005790	0.005779
58	0.005773	0.005761
59	0.005756	0.005743
60	0.005738	0.005726
61	0.005721	0.005711
62	0.005706	0.005696
63	0.005691	0.005682
64	0.005676	0.005669
65	0.005663	0.005656
66	0.005650	0.005644
67	0.005638	0.005632
68	0.005627	0.005621
69	0.005616	0.005611
70	0.005605	0.005601
71	0.005595	0.005591
72	0.005585	0.005582
73	0.005576	0.005573
74	0.005567	0.005564
75	0.005558	0.005555
76	0.005549	0.005547
77	0.005541	0.005539
78	0.005533	0.005531
79	0.005526	0.005524
80	0.005518	0.005517
81	0.005511	0.005510
82	0.005504	0.005503
83	0.005497	0.005496
84	0.005490	0.005490
85	0.005484	0.005484
86	0.005478	0.005479
87	0.005473	0.005475
88	0.005468	0.005472
89	0.005466	0.005477
90	0.005470	0.005489
91	0.005483	0.005491
92	0.005484	0.005469
93	0.005463	0.005442
94	0.005436	0.005446
95	0.005439	0.005456
96	0.005450	0.005439
97	0.005432	0.005422
98	0.005415	0.005427
99	0.005421	0.005429
100	0.005421	0.005411
101	0.005405	0.005404
102	0.005397	0.005409
103	0.005402	0.005402
104	0.005396	0.005390
105	0.005383	0.005387
106	0.005380	0.005387
107	0.005381	0.005380
108	0.005373	0.005371
109	0.005365	0.005368
110	0.005361	0.005366
111	0.005359	0.005361
112	0.005354	0.005355
113	0.005348	0.005349
114	0.005342	0.005345
115	0.005338	0.005343
116	0.005336	0.005338
117	0.005332	0.005332
118	0.005325	0.005327
119	0.005320	0.005324
120	0.005318	0.005322
121	0.005315	0.005317
122	0.005310	0.005312
123	0.005305	0.005308
124	0.005301	0.005303
125	0.005297	0.005300
126	0.005294	0.005297
127	0.005291	0.005295
128	0.005288	0.005291
129	0.005285	0.005287
130	0.005281	0.005283
131	0.005278	0.005280
132	0.005274	0.005277
133	0.005271	0.005274
134	0.005268	0.005270
135	0.005264	0.005267
136	0.005262	0.005265
137	0.005259	0.005262
138	0.005257	0.005260
139	0.005255	0.005260
140	0.005254	0.005262
141	0.005257	0.005270
142	0.005264	0.005282
143	0.005278	0.005295
144	0.005289	0.005298
145	0.005294	0.005279
146	0.005274	0.005248
147	0.005242	0.005237
148	0.005232	0.005253
149	0.005248	0.005263
150	0.005259	0.005249
151	0.005244	0.005230
152	0.005224	0.005229
153	0.005223	0.005238
154	0.005233	0.005238
155	0.005233	0.005228
156	0.005223	0.005218
