SEQUENCE_SIZE=10	LEARNING_RATE=0.0005	BATCH_SIZE=5000	EPOCHS=30	D_MODEL=64	DROPOUT=0.2	N_HEAD=4	N_LAYER=2	MAX_LEN=5000
0	0.01007	0.01276
1	0.00566	0.00962
2	0.00528	0.00864
3	0.00506	0.00725
4	0.00489	0.00650
5	0.00476	0.00624
6	0.00466	0.00637
7	0.00458	0.00656
8	0.00452	0.00682
9	0.00447	0.00696
10	0.00443	0.00709
11	0.00440	0.00705
12	0.00437	0.00706
13	0.00435	0.00691
14	0.00433	0.00688
15	0.00431	0.00685
16	0.00429	0.00689
17	0.00427	0.00694
18	0.00426	0.00694
19	0.00425	0.00684
20	0.00423	0.00680
21	0.00422	0.00677
22	0.00421	0.00671
23	0.00420	0.00683
24	0.00419	0.00674
25	0.00418	0.00681
26	0.00417	0.00695
27	0.00417	0.00692
28	0.00416	0.00683
29	0.00415	0.00681
