output_idx,MAE,RMSE,R2
0,0.00503643383213049,0.009987086628010493,0.6581563164137189
1,0.014128556096689254,0.021677921807863865,0.6813749517653682
2,0.021818486668010877,0.03152786400877975,0.8328230843536616
3,0.04375187926825774,0.05988376572411574,0.876545173415097
4,0.0814506827022962,0.10478333584356192,0.920423397857458
5,0.10514459801491538,0.13407545848984823,0.9630426753094855
6,0.12141047922646435,0.1529772962094731,0.9756442033977027
7,0.16950872953568494,0.21171101881298504,0.9620770631177376
8,0.16028585055725117,0.20279356906879356,0.9584462424237175
9,0.23105275768858494,0.2946571721952905,0.9174287895377972
10,0.23783235650447812,0.29500219049172627,0.9101781749857055
11,0.3136117193475983,0.39044520389649656,0.837825005098936
12,0.26894289218454814,0.33860429588449553,0.8755597526989943
13,0.45031746447133353,0.5638865186003589,0.6501175370495434
14,0.28749720862180933,0.3612476048579178,0.8182465391598367
15,0.4307856978446503,0.5504435667361708,0.501507022380517
16,0.4457550242860941,0.6076962546469339,0.3351125335956666
17,0.5510919292585418,0.8686289983060345,0.11802946426247689
18,0.9083257396628728,1.5563704209807916,-0.13971376499554147
19,1.1373156198184986,2.061367654723917,-0.013272662938929014
20,1.279561769782519,2.3510482039281793,3.0476118799395435e-05
21,1.5198940402222298,2.684536468841248,-0.15754997481929703
22,1.7548669360537257,3.0933004082347995,-0.3414988801531224
23,2.0355398578449635,3.483002971676379,-0.3247063689171917
24,2.1839288229295684,3.864430744241171,-0.15885980167898653
25,2.545940204088518,4.375948220380908,-0.37689987953017284
26,2.805116820104711,4.82464444275821,-0.47930134286019227
27,3.107282641352587,5.360929422815626,-0.6640502739422222
28,3.4012796714767117,5.988600196172485,-0.6628627361648617
29,3.9919200308924907,7.001153038203138,-1.2382043511019383
30,4.466295611798902,7.936819997435092,-1.1562221410354274
31,5.236959395417245,9.12224058401285,-1.2279716429960443
32,5.871954623576651,10.18073894193004,-1.1327225568065176
33,6.295323507845221,11.047537970263667,-0.8350956414380469
34,6.859129956144355,11.975587233456338,-0.6244483212502766
35,7.614088436614953,12.938026762339732,-0.6433457064039282
36,8.114713731374009,13.549874249557675,-0.3810976975829492
37,8.388610444540342,13.822736644721767,-0.28893974700092806
38,8.457532238522994,13.838202740055948,-0.17551141433943215
39,8.536508897986405,13.72793718114128,-0.19918530382796482
40,8.423052777295606,13.322545613169149,-0.06234397424310553
41,8.326818259433503,12.935846762129147,-0.10384688085394593
42,8.159361782839058,12.400954835074659,-0.022612722085288094
43,8.014129064884951,11.967392069328945,0.0212963501367279
44,7.943774195060659,11.606262797844527,0.0008683561954072142
45,7.704179909512749,11.082082762459628,0.06103582421991896
46,7.502297816506083,10.617561962236797,0.010934468813691459
47,7.065057532353979,9.882168458957347,-0.02985351644733548
48,6.46840661044575,9.060314447664586,0.07169504448260942
49,5.965294585820054,8.337674944690745,0.06956985487873944
50,5.450460838181148,7.592528310042096,0.08196820488541355
51,4.982916803861949,6.9605310821924204,0.10450214888110239
52,4.62488941499818,6.497419127951939,0.09837642401430373
53,4.351927073491084,6.1704359376318125,0.08315047497573233
54,4.154602590598926,5.938876730981135,0.06577450195230805
55,4.031119743369315,5.824027628616197,0.043146889236982296
56,4.007873067970438,5.861528439464995,0.02108602894954641
57,4.082873974975121,5.968111015296724,0.01038518048897451
58,4.3903035698947415,6.302509503036686,0.051134979938661014
59,5.605909408053853,7.880373901682288,0.1699188919182352
60,0.0011468800800607335,0.001470045035855031,-inf
61,0.0033695299141333693,0.004289473647575522,-inf
62,0.0041645250462201905,0.0052184842704772845,-inf
63,0.007767509188942719,0.009905605556927667,-inf
64,0.0067679603658209,0.008381783689227035,-inf
65,0.018323239452955924,0.023121482601073728,-inf
66,0.015045553119492452,0.018113792058510356,-inf
67,0.06752639790769442,0.08571125262004031,-inf
68,0.06731446746424284,0.08555123028146956,-inf
69,0.046661479965979136,0.05824343916318664,-inf
70,0.07429881027596767,0.09376273161944111,-inf
71,0.19452370582792103,0.24831909774219318,-inf
72,0.11359810131503738,0.14539352470433187,-1404185743.7334135
73,0.2626264560811595,0.32891682335446604,-2952336277.600269
74,0.15415657996290758,0.19406764921150685,-76173469.3969956
75,0.22213532504520148,0.27687881688259725,-20231205.553643566
76,0.5748072967021455,0.7218238262354918,-38321581.34510983
77,0.3560749444448501,0.44613462911983764,-409900.7138514786
78,0.23269773609887767,0.29532233438556194,-13578.18597022145
79,0.2284198200318791,0.2921467755902306,-5563.637263723751
80,0.7571013758295794,0.9400194286534043,-8746.479694683541
81,0.5924983980426987,0.741044710912013,-1921.6139820451683
82,0.7064844461144948,0.9179736579822609,-1177.7724179639151
83,0.4835266013469723,0.7783844629135076,-87.8451786745884
84,0.7489425831852344,1.2259619021510995,-133.6611082935158
85,1.0206710345424068,1.7280104286317333,-73.2650792051001
86,1.383217937815223,2.3985543609678452,-65.9738500024013
87,1.5835427687778119,2.9519773377314835,-49.814143883942535
88,2.1468661580494035,3.842711801095669,-59.739699249132805
89,2.5715590769762504,4.748006256712148,-52.04246986309584
90,3.222626791632866,5.842186696818932,-46.70060027471873
91,3.7017172374454765,6.889700131181152,-27.86507074622476
92,4.377700962793487,8.167008135704114,-20.14871018421652
93,5.0660803428054,9.504777585980507,-12.096720734317698
94,5.88617766688105,11.018415638885742,-7.064865782190162
95,6.823812276751458,12.634160836786947,-4.27756932381391
96,7.820376320266026,14.368703023305159,-3.253523570289527
97,8.68023532834667,15.974701279367181,-1.6344833810948332
98,9.655246195002201,17.597366569552364,-1.1835641399262742
99,10.74075021374089,19.164710729068933,-1.3341010240059799
100,11.655007892010046,20.538023312489724,-0.8497348454345985
101,12.525939526623395,21.630828020922944,-0.5051775794876893
102,13.460610623260932,22.60667210215858,-0.4917128004627645
103,14.282261001823159,23.200781929505865,-0.4637477697803469
104,14.916568405846155,23.68762338569475,-0.2767676660271883
105,15.55605771256774,23.962585593863704,-0.49523987352664606
106,15.63773292322364,23.608616770010357,-0.2568864513132186
107,15.334888830314483,22.790874472675842,-0.2394717474897793
108,14.883447056742947,21.80026479441683,-0.24987711846910035
109,14.253862800742246,20.509244493250343,-0.15155546906787734
110,13.532483417509683,19.210007008712452,-0.12333967554142779
111,12.86559854802068,18.043942798123975,-0.18461207679854327
112,12.184331041942661,17.00867401423359,-0.10388489700382066
113,11.545331706781162,16.102965431539175,-0.025233370724320872
114,10.99709719317712,15.259665164664478,-0.10893944978469979
115,10.359853300202767,14.279511027389837,-0.08093274419070402
116,9.610843175427815,13.302982770709434,-0.10942410289725568
117,8.85537907764603,12.32506263033695,-0.14737739014902082
118,8.339677610814919,11.79274883483537,-0.11440331142645778
119,7.889925957166805,11.25588284448502,-0.11568904692066484
120,36.784943911454654,59.81005490149025,0.854064884443542
121,12.545688191981133,15.18771020643216,0.6975995251090229
122,7.798512662153686,11.201124975714526,-inf
123,68.56841978263685,121.74730915367195,-5460.69458253382
124,21.135153606808768,36.089720803648,0.8082329651085071
125,24.38408407242004,41.26824976375301,0.7954519246964796
126,10.236731894814186,17.74677162912941,0.8425925258834454
127,9.39404415755393,16.522485672480393,0.6440635075402946
