output_idx,MAE,RMSE,R2
0,0.01305939224933553,0.018551112578131555,-0.49021095736946574
1,0.03471763728257223,0.045231555816460156,-0.5967379092307812
2,0.08155652607500227,0.10098370755850421,-0.811847752514837
3,0.19045798209541362,0.231594888381172,-0.8190106814424004
4,0.4275114760038689,0.519166052855695,-0.8281223435424803
5,0.8362881365740998,1.0346859065778042,-0.9439514398201415
6,1.2245510741424341,1.5439768268954583,-1.0998218727315656
7,1.396771109371091,1.7541009523281528,-1.114911264530993
8,1.276585255109838,1.5832363629004498,-1.1465306388551857
9,1.3472948859833254,1.6561719337216052,-1.2028475909948708
10,1.3628669447048143,1.6676232588267415,-1.1793614601484121
11,1.350993265492619,1.6502477614398394,-1.1050773971042318
12,1.2574859720056304,1.5378991806862807,-0.9969467073263646
13,1.1663254985631906,1.426930252907839,-0.941715061732007
14,1.0354275409075482,1.2665877562720225,-0.9626551929407161
15,0.9495556826692703,1.1622346937748025,-1.1134711224550524
16,0.9497775338884512,1.1795917545412935,-1.5080512652749078
17,0.9648446580889587,1.2955083546916537,-1.2231284168527445
18,1.26162439719934,1.9215369869477252,-1.0517237395605576
19,1.3635655409402057,2.29760065761188,-0.5598913862791219
20,1.6190924840927348,2.7674585168782815,-0.9117180417616125
21,1.784368977208876,3.1142565876833914,-0.9875504022551024
22,2.1554692590140117,3.705749753489988,-1.3720244468619125
23,2.668071011233414,4.44904581264493,-2.293856204145723
24,3.311962298939737,5.513916821681593,-3.897757567850953
25,4.028803201785113,6.776522698119574,-6.204015465911422
26,4.865272174051415,8.323266857077165,-9.523145738720443
27,5.818868850459215,10.138688859266153,-13.112568824585251
28,6.883480425994052,12.140172022134735,-16.7079344426577
29,8.037251112624402,14.334807796928075,-19.461337838999558
30,9.213860587109366,16.513307308777627,-20.274582093566817
31,10.244070803669828,18.3137594377503,-19.13185254049301
32,11.126685460478669,19.69599893255177,-16.837197652798086
33,11.89392310875204,20.764177921417524,-14.116873801947778
34,12.55558483480725,21.556333536960036,-11.548010479938116
35,13.073905930397677,21.944077844126316,-9.327275375632874
36,13.35573455752253,21.819999206859837,-7.3222939594723835
37,13.395474716080095,21.34631770877709,-5.702522455234214
38,13.26919454090993,20.661449599869954,-4.530920384876348
39,12.935115196591624,19.725913556470406,-3.625943935413289
40,12.39155052379894,18.56790526978763,-2.8573152673977784
41,11.753403015832482,17.29894257609813,-2.217202613046165
